model,source,pc1,pc2
finetune,posterior,-5.785358428955078,-0.21047765016555786
finetune,posterior,1.162371277809143,-0.18575498461723328
finetune,posterior,-8.365166664123535,-0.22292204201221466
finetune,posterior,-8.878915786743164,-0.2251979559659958
finetune,posterior,8.279558181762695,-0.13212712109088898
finetune,posterior,-2.501063346862793,-0.19536618888378143
finetune,posterior,-9.266283988952637,-0.22733579576015472
finetune,posterior,-11.537348747253418,-0.2368583232164383
finetune,posterior,-8.750231742858887,-0.22471876442432404
finetune,posterior,-5.359263896942139,-0.20849305391311646
finetune,posterior,-0.5359631180763245,-0.1870463490486145
finetune,posterior,1.3436449766159058,-0.18032492697238922
finetune,posterior,-8.761298179626465,-0.22493018209934235
finetune,posterior,-5.436669826507568,-0.20907334983348846
finetune,posterior,-10.846508026123047,-0.23374463617801666
finetune,posterior,-5.673558235168457,-0.20991605520248413
finetune,posterior,-8.810518264770508,-0.22528918087482452
finetune,posterior,-0.4874211847782135,-0.1881374716758728
finetune,posterior,-3.6221604347229004,-0.19368508458137512
finetune,posterior,8.823995590209961,-0.13411223888397217
finetune,posterior,-9.034114837646484,-0.22606168687343597
finetune,posterior,-9.158299446105957,-0.22639955580234528
finetune,posterior,-5.433427333831787,-0.20876449346542358
finetune,posterior,1.3867169618606567,-0.15904046595096588
finetune,posterior,1.0535866022109985,-0.1676119863986969
finetune,posterior,-7.078792572021484,-0.21708500385284424
finetune,posterior,-3.650413990020752,-0.19954365491867065
finetune,posterior,4.696023941040039,-0.15426385402679443
finetune,posterior,0.33776289224624634,-0.16958928108215332
finetune,posterior,0.14268136024475098,-0.17727252840995789
finetune,posterior,-9.158299446105957,-0.22639955580234528
finetune,posterior,5.688536643981934,-0.14524056017398834
finetune,posterior,-3.2512564659118652,-0.1993914693593979
finetune,posterior,1.3459198474884033,-0.17980794608592987
finetune,posterior,9.145874977111816,-0.14622566103935242
finetune,posterior,-2.512744903564453,-0.1958254873752594
finetune,posterior,-8.360286712646484,-0.22285588085651398
finetune,posterior,-8.328230857849121,-0.2229459434747696
finetune,posterior,-3.667734146118164,-0.201270192861557
finetune,posterior,-2.585777759552002,-0.19594551622867584
finetune,posterior,-8.395509719848633,-0.22271858155727386
finetune,posterior,2.8794198036193848,-0.15632343292236328
finetune,posterior,-5.641024112701416,-0.2097145915031433
finetune,posterior,-2.5512328147888184,-0.19586016237735748
finetune,posterior,3.070411205291748,-0.15537630021572113
finetune,posterior,-1.585571527481079,-0.19197049736976624
finetune,posterior,-3.643425464630127,-0.1981421560049057
finetune,posterior,-7.561169147491455,-0.21933229267597198
finetune,posterior,-1.4279669523239136,-0.19142721593379974
finetune,posterior,-4.809212684631348,-0.19301463663578033
finetune,posterior,-5.5063276290893555,-0.20912902057170868
finetune,posterior,9.054032325744629,-0.14641444385051727
finetune,posterior,8.911417961120605,-0.14397993683815002
finetune,posterior,-4.588392734527588,-0.19527851045131683
finetune,posterior,-5.855833053588867,-0.21022343635559082
finetune,posterior,9.28425121307373,-0.12862692773342133
finetune,posterior,6.361955642700195,-0.14149509370326996
finetune,posterior,-3.6224961280822754,-0.1927715241909027
finetune,posterior,0.27272671461105347,-0.17255799472332
finetune,posterior,-5.269640922546387,-0.20818208158016205
finetune,posterior,8.916622161865234,-0.1281411200761795
finetune,posterior,9.282369613647461,-0.14267529547214508
finetune,posterior,-5.804003715515137,-0.21025210618972778
finetune,posterior,0.7885240316390991,-0.1755712479352951
finetune,posterior,-1.616025447845459,-0.19212450087070465
finetune,posterior,-2.5032787322998047,-0.19529367983341217
finetune,posterior,16.22433090209961,-0.12487773597240448
finetune,posterior,1.4488437175750732,-0.18558469414710999
finetune,posterior,-1.7124215364456177,-0.19277380406856537
finetune,posterior,-5.785991191864014,-0.21037141978740692
finetune,posterior,-5.804003715515137,-0.21025210618972778
finetune,posterior,8.634106636047363,-0.14162006974220276
finetune,posterior,-7.032712459564209,-0.21694044768810272
finetune,posterior,-5.452509880065918,-0.2088046818971634
finetune,posterior,1.5821248292922974,-0.17729590833187103
finetune,posterior,16.69272232055664,-0.1279655396938324
finetune,posterior,9.683810234069824,-0.13201577961444855
finetune,posterior,1.6333283185958862,-0.1776915341615677
finetune,posterior,1.569323182106018,-0.17791685461997986
finetune,posterior,-5.675002574920654,-0.20999157428741455
finetune,posterior,1.5821248292922974,-0.17729590833187103
finetune,posterior,4.827086925506592,-0.16566433012485504
finetune,posterior,-13.926884651184082,-0.24745787680149078
finetune,posterior,5.619348049163818,-0.15217441320419312
finetune,posterior,16.36593246459961,-0.13188862800598145
finetune,posterior,-8.578180313110352,-0.22437416017055511
finetune,posterior,5.008114337921143,-0.16544651985168457
finetune,posterior,-13.481002807617188,-0.24545742571353912
finetune,posterior,-8.749258995056152,-0.2243381291627884
finetune,posterior,-5.803429126739502,-0.21041662991046906
finetune,posterior,17.269763946533203,-0.12294107675552368
finetune,posterior,5.383504390716553,-0.14184947311878204
finetune,posterior,3.038351058959961,-0.15377140045166016
finetune,posterior,-5.846198081970215,-0.21034669876098633
finetune,posterior,-5.640249729156494,-0.20942838490009308
finetune,posterior,-2.338402271270752,-0.19468721747398376
finetune,posterior,-5.856630325317383,-0.21056076884269714
finetune,posterior,17.434757232666016,-0.12248216569423676
finetune,posterior,-2.53230619430542,-0.1955016702413559
finetune,posterior,3.3949050903320312,-0.14850467443466187
finetune,posterior,-13.850503921508789,-0.24718652665615082
finetune,posterior,1.122584581375122,-0.1699695885181427
finetune,posterior,-4.194159507751465,-0.20329447090625763
finetune,posterior,-2.4267706871032715,-0.1952330321073532
finetune,posterior,-13.44636058807373,-0.24576307833194733
finetune,posterior,-8.683419227600098,-0.2244453877210617
finetune,posterior,-13.747440338134766,-0.24681298434734344
finetune,posterior,14.78189468383789,-0.13069701194763184
finetune,posterior,1.0680155754089355,-0.16626965999603271
finetune,posterior,-3.837571144104004,-0.20176905393600464
finetune,posterior,-2.6218461990356445,-0.19589725136756897
finetune,posterior,-5.5772294998168945,-0.20937956869602203
finetune,posterior,-9.392167091369629,-0.22715120017528534
finetune,posterior,1.1853318214416504,-0.13868345320224762
finetune,posterior,4.830055236816406,-0.16570821404457092
finetune,posterior,5.982187271118164,-0.14447778463363647
finetune,posterior,15.874985694885254,-0.12490151822566986
finetune,posterior,4.917056083679199,-0.1676490306854248
finetune,posterior,-2.5208611488342285,-0.19797644019126892
finetune,posterior,9.52820110321045,-0.14634212851524353
finetune,posterior,2.9958667755126953,-0.15791387856006622
finetune,posterior,-12.963971138000488,-0.24313907325267792
finetune,posterior,-0.4152231216430664,-0.18660868704319
finetune,posterior,-6.090118408203125,-0.2118232697248459
finetune,posterior,5.7703680992126465,-0.15345144271850586
finetune,posterior,-5.746044635772705,-0.2100631147623062
finetune,posterior,1.3716176748275757,-0.18309521675109863
finetune,posterior,-5.488574981689453,-0.20915170013904572
finetune,posterior,-5.824343204498291,-0.21058914065361023
finetune,posterior,2.9797286987304688,-0.15483802556991577
finetune,posterior,9.60767650604248,-0.13607454299926758
finetune,posterior,-4.39731502532959,-0.20417854189872742
finetune,posterior,8.749794006347656,-0.1399347484111786
finetune,posterior,-13.339861869812012,-0.24468465149402618
finetune,posterior,4.804797649383545,-0.16157056391239166
finetune,posterior,-6.950329780578613,-0.21671657264232635
finetune,posterior,-5.621163845062256,-0.209467351436615
finetune,posterior,5.389057159423828,-0.14912204444408417
finetune,posterior,1.4895877838134766,-0.1775909960269928
finetune,posterior,-4.190795421600342,-0.20337294042110443
finetune,posterior,5.351120948791504,-0.15176846086978912
finetune,posterior,2.982024669647217,-0.1560748666524887
finetune,posterior,-14.000768661499023,-0.2478264421224594
finetune,posterior,-5.676726818084717,-0.20994819700717926
finetune,posterior,-8.757643699645996,-0.22429929673671722
finetune,posterior,8.336215019226074,-0.14099076390266418
finetune,posterior,-7.987247943878174,-0.22114728391170502
finetune,posterior,4.545031547546387,-0.15478496253490448
finetune,posterior,8.047235488891602,-0.11914889514446259
finetune,posterior,4.906764984130859,-0.16338083148002625
finetune,posterior,-0.5334993600845337,-0.1870374232530594
finetune,posterior,-8.766075134277344,-0.22487278282642365
finetune,posterior,-5.527695178985596,-0.20951229333877563
finetune,posterior,-6.897289752960205,-0.2163420021533966
finetune,posterior,-8.954856872558594,-0.2251514345407486
finetune,posterior,-0.39739057421684265,-0.1865440309047699
finetune,posterior,-9.6319580078125,-0.22851242125034332
finetune,posterior,-9.57714557647705,-0.22828195989131927
finetune,posterior,9.141616821289062,-0.14061632752418518
finetune,posterior,8.6975679397583,-0.14365719258785248
finetune,posterior,0.27312010526657104,-0.17164425551891327
finetune,posterior,-6.028636455535889,-0.21117843687534332
finetune,posterior,-8.757643699645996,-0.22429929673671722
finetune,posterior,-7.662685394287109,-0.21993865072727203
finetune,posterior,-7.1859893798828125,-0.21733695268630981
finetune,posterior,-7.275875568389893,-0.21809986233711243
finetune,posterior,-8.774169921875,-0.22437874972820282
finetune,posterior,5.045116901397705,-0.16359102725982666
finetune,posterior,-0.5621000528335571,-0.18714109063148499
finetune,posterior,9.337241172790527,-0.13054843246936798
finetune,posterior,-5.635941505432129,-0.2099405974149704
finetune,posterior,-5.517988681793213,-0.2091088742017746
finetune,posterior,-2.5847830772399902,-0.19614946842193604
finetune,posterior,-2.381411075592041,-0.19514283537864685
finetune,posterior,0.7565128803253174,-0.15430301427841187
finetune,posterior,0.9545720815658569,-0.17293602228164673
finetune,posterior,5.116628170013428,-0.16097399592399597
finetune,posterior,-2.4905166625976562,-0.1955878883600235
finetune,posterior,-5.672049522399902,-0.20991292595863342
finetune,posterior,2.9689197540283203,-0.15482200682163239
finetune,posterior,-2.4413390159606934,-0.19503925740718842
finetune,posterior,0.9141910076141357,-0.17613889276981354
finetune,posterior,5.009665489196777,-0.15129107236862183
finetune,posterior,-13.750948905944824,-0.24671758711338043
finetune,posterior,-3.9442615509033203,-0.20259875059127808
finetune,posterior,-5.639281749725342,-0.20967203378677368
finetune,posterior,-13.287614822387695,-0.24454258382320404
finetune,posterior,1.2489038705825806,-0.1358913630247116
finetune,posterior,-8.735227584838867,-0.2241870015859604
finetune,posterior,-3.81748104095459,-0.20162133872509003
finetune,posterior,-12.400952339172363,-0.24058376252651215
finetune,posterior,-5.926468849182129,-0.21111880242824554
finetune,posterior,-5.601100921630859,-0.2094614952802658
finetune,posterior,-2.85280704498291,-0.19729068875312805
finetune,posterior,2.989502429962158,-0.16084618866443634
finetune,posterior,3.386176586151123,-0.1502728909254074
finetune,posterior,3.182548999786377,-0.15401875972747803
finetune,posterior,-0.3627687096595764,-0.1864185482263565
finetune,posterior,-5.920511722564697,-0.211020827293396
finetune,posterior,-5.799108982086182,-0.21051636338233948
finetune,posterior,-0.4699251055717468,-0.18680700659751892
finetune,posterior,-0.36934199929237366,-0.18644236028194427
finetune,posterior,-13.598943710327148,-0.2461233288049698
finetune,posterior,-2.3458995819091797,-0.1946900337934494
finetune,posterior,5.090237140655518,-0.1493430733680725
finetune,posterior,10.284745216369629,-0.12610791623592377
finetune,posterior,10.379987716674805,-0.12534742057323456
finetune,posterior,0.8222124576568604,-0.1701798141002655
finetune,posterior,-13.336644172668457,-0.2447725087404251
finetune,posterior,-7.9376912117004395,-0.2211054116487503
finetune,posterior,-11.654863357543945,-0.23746530711650848
finetune,posterior,8.022174835205078,-0.12901566922664642
finetune,posterior,-2.3698277473449707,-0.19480936229228973
finetune,posterior,0.9234185218811035,-0.17078661918640137
finetune,posterior,1.3238301277160645,-0.16329236328601837
finetune,posterior,-5.753810882568359,-0.21025782823562622
finetune,posterior,5.856138229370117,-0.14931000769138336
finetune,posterior,-5.641660213470459,-0.20997610688209534
finetune,posterior,-12.244039535522461,-0.2397948056459427
finetune,posterior,-9.653300285339355,-0.2289648801088333
finetune,posterior,-2.3807997703552246,-0.19484862685203552
finetune,posterior,10.364112854003906,-0.12608593702316284
finetune,posterior,8.043299674987793,-0.1325707584619522
finetune,posterior,-2.4693946838378906,-0.19523648917675018
finetune,posterior,0.19867920875549316,-0.168230339884758
finetune,posterior,-12.4422025680542,-0.2413167506456375
finetune,posterior,-0.38263648748397827,-0.18649055063724518
finetune,posterior,-12.487576484680176,-0.2414313107728958
finetune,posterior,9.738092422485352,-0.13487936556339264
finetune,posterior,-8.440478324890137,-0.22373969852924347
finetune,posterior,-5.024042129516602,-0.2071126103401184
finetune,posterior,-2.4693946838378906,-0.19523648917675018
finetune,posterior,-2.4144859313964844,-0.19511839747428894
finetune,posterior,-13.875022888183594,-0.24715213477611542
finetune,posterior,3.1585960388183594,-0.1544085443019867
finetune,posterior,3.3837952613830566,-0.1500384360551834
finetune,posterior,-13.967184066772461,-0.24779529869556427
finetune,posterior,-0.3592313528060913,-0.1864057183265686
finetune,posterior,5.035381317138672,-0.16608229279518127
finetune,posterior,-0.4516961872577667,-0.186740905046463
finetune,posterior,-8.510215759277344,-0.22362832725048065
finetune,posterior,4.91473388671875,-0.16447101533412933
finetune,posterior,-9.431624412536621,-0.22764693200588226
finetune,posterior,8.08696460723877,-0.12515918910503387
finetune,posterior,9.977989196777344,-0.1254366934299469
finetune,posterior,5.110363483428955,-0.16061349213123322
finetune,posterior,-0.4859313368797302,-0.18686504662036896
finetune,posterior,1.4037554264068604,-0.1810017079114914
finetune,posterior,1.3989921808242798,-0.18151792883872986
finetune,posterior,-0.4229371249675751,-0.18663664162158966
finetune,posterior,15.949387550354004,-0.13889703154563904
finetune,posterior,4.746247291564941,-0.16314484179019928
finetune,posterior,-0.45472556352615356,-0.18675187230110168
finetune,posterior,1.4232473373413086,-0.18194180727005005
finetune,posterior,16.303722381591797,-0.12268239259719849
finetune,posterior,-13.194319725036621,-0.24409447610378265
finetune,posterior,-13.72797966003418,-0.24664296209812164
finetune,posterior,-0.37113112211227417,-0.18709328770637512
finetune,posterior,-5.603016376495361,-0.20976603031158447
finetune,posterior,10.1680326461792,-0.1340990513563156
finetune,posterior,-3.9256672859191895,-0.20243780314922333
finetune,posterior,5.22653341293335,-0.15219223499298096
finetune,posterior,-5.5953240394592285,-0.2094266712665558
finetune,posterior,-5.624303817749023,-0.20953881740570068
finetune,posterior,1.3158127069473267,-0.18027910590171814
finetune,posterior,16.796213150024414,-0.12871669232845306
finetune,posterior,9.182920455932617,-0.13790394365787506
finetune,posterior,-1.1505992412567139,-0.18995989859104156
finetune,posterior,-8.82083511352539,-0.22527216374874115
finetune,posterior,-5.699038982391357,-0.20977787673473358
finetune,posterior,3.0338897705078125,-0.1548069268465042
finetune,posterior,16.342134475708008,-0.12413515150547028
finetune,posterior,1.5057435035705566,-0.18007896840572357
finetune,posterior,0.22916114330291748,-0.17446598410606384
finetune,posterior,-7.1954145431518555,-0.2179061472415924
finetune,posterior,0.33223044872283936,-0.16981039941310883
finetune,posterior,-4.094788551330566,-0.20273537933826447
finetune,posterior,16.728336334228516,-0.12196500599384308
finetune,posterior,-2.4805588722229004,-0.19514833390712738
finetune,posterior,1.0857045650482178,-0.18701963126659393
finetune,posterior,0.895759105682373,-0.171610489487648
finetune,posterior,5.072489261627197,-0.1480645388364792
finetune,posterior,-12.956174850463867,-0.24336044490337372
finetune,posterior,-6.018293380737305,-0.211278036236763
finetune,posterior,5.043522357940674,-0.15459367632865906
finetune,posterior,-4.1916279792785645,-0.20351698994636536
finetune,posterior,14.513944625854492,-0.13344059884548187
finetune,posterior,-5.734726905822754,-0.21009740233421326
finetune,posterior,-0.4229371249675751,-0.18663664162158966
finetune,posterior,-5.696020603179932,-0.20988067984580994
finetune,posterior,-7.206709384918213,-0.2176825851202011
finetune,posterior,0.9403483867645264,-0.1736900508403778
finetune,posterior,1.0727519989013672,-0.16825617849826813
finetune,posterior,-5.573903560638428,-0.20933851599693298
finetune,posterior,-0.462218701839447,-0.18677908182144165
finetune,posterior,8.733831405639648,-0.11877095699310303
finetune,posterior,5.274352550506592,-0.1567956507205963
finetune,posterior,2.750248432159424,-0.15881793200969696
finetune,posterior,6.159541606903076,-0.1401875615119934
finetune,posterior,-0.44144654273986816,-0.18670378625392914
finetune,posterior,16.574373245239258,-0.12420500814914703
finetune,posterior,1.3574525117874146,-0.1810208261013031
finetune,posterior,0.8423913717269897,-0.1730176955461502
finetune,posterior,-5.733318328857422,-0.2104281783103943
finetune,posterior,8.849226951599121,-0.13597236573696136
finetune,posterior,16.728336334228516,-0.12196500599384308
finetune,posterior,0.991446852684021,-0.17005792260169983
finetune,posterior,3.1682143211364746,-0.15306313335895538
finetune,posterior,-4.112191200256348,-0.20352493226528168
finetune,posterior,-3.9957962036132812,-0.20256325602531433
finetune,posterior,2.986879348754883,-0.16038508713245392
finetune,posterior,10.1680326461792,-0.1340990513563156
finetune,posterior,17.322908401489258,-0.12010110914707184
finetune,posterior,1.4356104135513306,-0.18003760278224945
finetune,posterior,-0.3964819610118866,-0.18654070794582367
finetune,posterior,-12.5972900390625,-0.2416599541902542
finetune,posterior,-2.5242958068847656,-0.1955288201570511
finetune,posterior,1.0107028484344482,-0.171166330575943
finetune,posterior,4.952524185180664,-0.16408047080039978
finetune,posterior,1.0664142370224,-0.1706555038690567
finetune,posterior,16.48332977294922,-0.12259629368782043
finetune,posterior,0.35888391733169556,-0.16360235214233398
finetune,posterior,3.242793083190918,-0.15253089368343353
finetune,posterior,-13.117650985717773,-0.24386875331401825
finetune,posterior,5.356439113616943,-0.14376433193683624
finetune,posterior,3.0585408210754395,-0.15375591814517975
finetune,posterior,4.9900102615356445,-0.15465646982192993
finetune,posterior,2.665943145751953,-0.15884317457675934
finetune,posterior,0.7396422624588013,-0.17482082545757294
finetune,posterior,9.367111206054688,-0.13468563556671143
finetune,posterior,0.6182143688201904,-0.1798272430896759
finetune,posterior,16.661148071289062,-0.12405726313591003
finetune,posterior,8.564208984375,-0.13426199555397034
finetune,posterior,-0.41728198528289795,-0.18863128125667572
finetune,posterior,1.4746509790420532,-0.17954927682876587
finetune,posterior,-0.4330021142959595,-0.1866731345653534
finetune,posterior,9.128220558166504,-0.13579869270324707
finetune,posterior,0.5471248030662537,-0.18090270459651947
finetune,posterior,-5.775263786315918,-0.21041156351566315
finetune,posterior,-0.4647923707962036,-0.18678836524486542
finetune,posterior,-2.755606174468994,-0.19669337570667267
finetune,posterior,-5.924801826477051,-0.2110053449869156
finetune,posterior,-0.4892849326133728,-0.18759430944919586
finetune,posterior,1.3088831901550293,-0.16225425899028778
finetune,posterior,-2.4188923835754395,-0.1951519399881363
finetune,posterior,3.191830635070801,-0.1518789678812027
finetune,posterior,-5.590940952301025,-0.20947468280792236
finetune,posterior,-0.3715532124042511,-0.18645039200782776
finetune,posterior,1.581580400466919,-0.1778101921081543
finetune,posterior,17.510807037353516,-0.12206308543682098
finetune,posterior,-5.330639839172363,-0.20880746841430664
finetune,posterior,0.869102954864502,-0.1721210479736328
finetune,posterior,9.348795890808105,-0.13604867458343506
finetune,posterior,5.664437294006348,-0.15189020335674286
finetune,posterior,-8.526542663574219,-0.22400601208209991
finetune,posterior,0.8770425319671631,-0.17110098898410797
finetune,posterior,-0.4222782552242279,-0.18663428723812103
finetune,posterior,-3.9781808853149414,-0.20241022109985352
finetune,posterior,3.1448941230773926,-0.1554296612739563
finetune,posterior,-0.459408164024353,-0.18676023185253143
finetune,posterior,9.339104652404785,-0.14629319310188293
finetune,posterior,-0.45681995153427124,-0.18675945699214935
finetune,posterior,-3.9726080894470215,-0.20242458581924438
finetune,posterior,-0.4435380697250366,-0.18671134114265442
finetune,posterior,-0.40490254759788513,-0.18657131493091583
finetune,posterior,4.826711654663086,-0.14514681696891785
finetune,posterior,8.74000358581543,-0.1447547972202301
finetune,posterior,-5.821353435516357,-0.2102832943201065
finetune,posterior,5.419096946716309,-0.14065799117088318
finetune,posterior,0.5221092700958252,-0.16273950040340424
finetune,posterior,16.433359146118164,-0.13016866147518158
finetune,posterior,9.287849426269531,-0.13837771117687225
finetune,posterior,1.5412797927856445,-0.1814269870519638
finetune,posterior,16.95522117614746,-0.128499373793602
finetune,posterior,-2.339672565460205,-0.19485913217067719
finetune,posterior,4.803382873535156,-0.16436795890331268
finetune,posterior,-0.36296024918556213,-0.1864192634820938
finetune,posterior,-5.848137378692627,-0.21070541441440582
finetune,posterior,-0.4470441937446594,-0.1867240071296692
finetune,posterior,2.9868297576904297,-0.1564381718635559
finetune,posterior,-13.185306549072266,-0.24416111409664154
finetune,posterior,15.983325004577637,-0.13094301521778107
finetune,posterior,-0.4934055805206299,-0.1868920922279358
finetune,posterior,-12.173967361450195,-0.2396443635225296
finetune,posterior,8.278609275817871,-0.1363629847764969
finetune,posterior,5.170810222625732,-0.15271244943141937
finetune,posterior,1.4452060461044312,-0.17954188585281372
finetune,posterior,1.6330026388168335,-0.1836995631456375
finetune,posterior,-13.755901336669922,-0.24722446501255035
finetune,posterior,5.022212028503418,-0.16471414268016815
finetune,posterior,0.5279797911643982,-0.18011802434921265
finetune,posterior,5.058457374572754,-0.16119937598705292
finetune,posterior,-2.7705941200256348,-0.19661277532577515
finetune,posterior,-5.921213150024414,-0.21084412932395935
finetune,posterior,-13.57999324798584,-0.24579091370105743
finetune,posterior,-2.745605945587158,-0.19666025042533875
finetune,posterior,2.9754638671875,-0.15659241378307343
finetune,posterior,8.807753562927246,-0.13233773410320282
finetune,posterior,-9.721351623535156,-0.22901307046413422
finetune,posterior,5.407512187957764,-0.14865636825561523
finetune,posterior,-5.930260181427002,-0.2111063450574875
finetune,posterior,-8.540239334106445,-0.22362427413463593
finetune,posterior,-5.877875328063965,-0.21068818867206573
finetune,posterior,-0.44625598192214966,-0.18672117590904236
finetune,posterior,6.3117756843566895,-0.14612944424152374
finetune,posterior,3.004033088684082,-0.15668995678424835
finetune,posterior,1.5157225131988525,-0.17762038111686707
finetune,posterior,1.2067155838012695,-0.16704338788986206
finetune,posterior,-1.3153574466705322,-0.1909264475107193
finetune,posterior,2.9754638671875,-0.15659241378307343
finetune,posterior,16.553722381591797,-0.12445004284381866
finetune,posterior,-5.506314754486084,-0.20934957265853882
finetune,posterior,-2.5628838539123535,-0.1956651359796524
finetune,posterior,9.649017333984375,-0.15097130835056305
finetune,posterior,-5.9319071769714355,-0.21116380393505096
finetune,posterior,-3.2600350379943848,-0.19962219893932343
finetune,posterior,4.56614351272583,-0.15195481479167938
finetune,posterior,-2.5284886360168457,-0.19571970403194427
finetune,posterior,-0.4918650984764099,-0.18688653409481049
finetune,posterior,6.124470233917236,-0.14408668875694275
finetune,posterior,10.043401718139648,-0.13074220716953278
finetune,posterior,8.092141151428223,-0.13507868349552155
finetune,posterior,0.8494693040847778,-0.17640945315361023
finetune,posterior,-0.42536836862564087,-0.1866454929113388
finetune,posterior,-8.169425010681152,-0.22229214012622833
finetune,posterior,-6.862979412078857,-0.2163025587797165
finetune,posterior,-12.330243110656738,-0.24025969207286835
finetune,posterior,-0.4671652913093567,-0.18679696321487427
finetune,posterior,-0.6504281759262085,-0.1874612718820572
finetune,posterior,1.208776593208313,-0.18508340418338776
finetune,posterior,-5.5456156730651855,-0.209233820438385
finetune,posterior,-11.956720352172852,-0.2384231835603714
finetune,posterior,1.0205795764923096,-0.16945867240428925
finetune,posterior,-0.3573201298713684,-0.18639881908893585
finetune,posterior,-0.40456658601760864,-0.18657007813453674
finetune,posterior,1.3277013301849365,-0.18348294496536255
finetune,posterior,3.1435885429382324,-0.15156321227550507
finetune,posterior,1.444846749305725,-0.18124902248382568
finetune,posterior,9.279626846313477,-0.1406605988740921
finetune,posterior,1.444846749305725,-0.18124902248382568
finetune,posterior,1.2852790355682373,-0.18227186799049377
finetune,posterior,1.4166265726089478,-0.18177634477615356
finetune,posterior,-5.224859237670898,-0.2079022377729416
finetune,posterior,-1.736140251159668,-0.19255533814430237
finetune,posterior,9.573629379272461,-0.13920073211193085
finetune,posterior,-2.5277109146118164,-0.19561617076396942
finetune,posterior,-12.503996849060059,-0.24147655069828033
finetune,posterior,1.3802396059036255,-0.17907360196113586
finetune,posterior,-5.617687702178955,-0.20965366065502167
finetune,posterior,5.080598831176758,-0.164234459400177
finetune,posterior,-0.38538095355033875,-0.18650050461292267
finetune,posterior,9.280664443969727,-0.12566432356834412
finetune,posterior,0.9626592397689819,-0.16931045055389404
finetune,posterior,-0.45367151498794556,-0.18674808740615845
finetune,posterior,-5.502011775970459,-0.20906290411949158
finetune,posterior,5.072233200073242,-0.16642074286937714
finetune,posterior,8.826153755187988,-0.13647693395614624
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,5.040342807769775,-0.16701683402061462
finetune,posterior,3.2072062492370605,-0.15294456481933594
finetune,posterior,-2.3193559646606445,-0.19453762471675873
finetune,posterior,8.487103462219238,-0.1440919190645218
finetune,posterior,0.4538828134536743,-0.1657659411430359
finetune,posterior,3.229997158050537,-0.15466730296611786
finetune,posterior,-5.470387935638428,-0.20912033319473267
finetune,posterior,-2.444155693054199,-0.19560913741588593
finetune,posterior,3.228701591491699,-0.15346044301986694
finetune,posterior,1.2027833461761475,-0.18675974011421204
finetune,posterior,5.379214286804199,-0.15581540763378143
finetune,posterior,5.589445114135742,-0.15504112839698792
finetune,posterior,5.589445114135742,-0.15504112839698792
finetune,posterior,5.589445114135742,-0.15504112839698792
finetune,posterior,3.229997158050537,-0.15466730296611786
finetune,posterior,2.9687981605529785,-0.15525825321674347
finetune,posterior,-5.537932395935059,-0.20935656130313873
finetune,posterior,3.06734037399292,-0.15434199571609497
finetune,posterior,-5.686957359313965,-0.20981396734714508
finetune,posterior,4.978038787841797,-0.16123546659946442
finetune,posterior,7.586854934692383,-0.1368435174226761
finetune,posterior,0.9030777215957642,-0.17159876227378845
finetune,posterior,1.1727373600006104,-0.18475653231143951
finetune,posterior,1.282577395439148,-0.18428900837898254
finetune,posterior,1.1727373600006104,-0.18475653231143951
finetune,posterior,-0.45367151498794556,-0.18674808740615845
finetune,posterior,-5.502011775970459,-0.20906290411949158
finetune,posterior,-5.502011775970459,-0.20906290411949158
finetune,posterior,5.05033540725708,-0.16518636047840118
finetune,posterior,4.7312541007995605,-0.1652972251176834
finetune,posterior,8.4782075881958,-0.1294402778148651
finetune,posterior,-2.387004852294922,-0.19498084485530853
finetune,posterior,-0.43006059527397156,-0.1866624802350998
finetune,posterior,-1.8459430932998657,-0.1934220939874649
finetune,posterior,3.1976852416992188,-0.15431904792785645
finetune,posterior,3.075255870819092,-0.15723127126693726
finetune,posterior,-4.619278430938721,-0.20522622764110565
finetune,posterior,-2.498462677001953,-0.19557666778564453
finetune,posterior,8.598457336425781,-0.1439199000597
finetune,posterior,1.372365951538086,-0.1803581267595291
finetune,posterior,1.4339269399642944,-0.1804598867893219
finetune,posterior,1.4707450866699219,-0.18475501239299774
finetune,posterior,-2.444155693054199,-0.19560913741588593
finetune,posterior,-13.241209983825684,-0.2444540411233902
finetune,posterior,3.0558395385742188,-0.15705038607120514
finetune,posterior,-1.7582341432571411,-0.1922253668308258
finetune,posterior,-4.635745048522949,-0.2040054202079773
finetune,posterior,4.847640514373779,-0.16539311408996582
finetune,posterior,4.796107292175293,-0.16469411551952362
finetune,posterior,4.893609046936035,-0.1568133383989334
finetune,posterior,-12.373331069946289,-0.24047480523586273
finetune,posterior,-0.3417065739631653,-0.1861649602651596
finetune,posterior,10.046283721923828,-0.1481054276227951
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,-0.5370535254478455,-0.18705029785633087
finetune,posterior,-0.5159603357315063,-0.18697383999824524
